title,brand,normal_price,low_price,high_price,oferta,categoria1,categoria2,datetime,Atributos,sin_stock,page
Atún desmenuzado en aceite 104 g drenado,Angelmo,689.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Duraznos en trozos 340 g drenado,Cuisine & Co,1199.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Atún lomitos en aceite 104 g drenado,Van Camp'S,1589.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Atún desmenuzado en agua 104 g drenado,Angelmo,689.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Piñas en trozos 340 g drenado,Cuisine & Co,1299.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Porotos blancos 390 g,Cuisine & Co,999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Arvejas 252 g,Aconcagua,779.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Compota durazno 90 g,Livean,0.0,399.0,0.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Atún lomitos aceite 104 g drenado,Angelmo,1259.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
"Porotos Wasil Caja 380 g, Blancos, Listos para servir",Wasil,0.0,1099.0,1249.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Compota manzana 90 g,Watt'S,0.0,299.0,399.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Compota manzana 90 g,Livean,0.0,399.0,0.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Leche condensada doypack 200 g,Cuisine & Co,1089.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Lentejas 390 g,Cuisine & Co,999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Piñas en rodajas 340 g drenado,Cuisine & Co,1299.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Duraznos mitades 470 g,Cuisine & Co,1489.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Compota Vivo Mifrut plátano 90 g,Vivo,489.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,1
Corazón de Palmito en rodajas 220 g drenado,Cuisine & Co,2159.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Leche evaporada Ideal 375ml 400g,Ideal,1639.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Leche evaporada 386 ml,Cuisine & Co,0.0,1379.0,0.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Duraznos mitades 230 g drenado,Cuisine & Co,939.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Porotos rojos 390 g,Cuisine & Co,999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Garbanzos Wasil Caja 380 g,Wasil,0.0,1099.0,1249.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choritos al natural 213 g drenado,Cuisine & Co,2499.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Palmitos en rodajas 220 g drenado,Esmeralda,2249.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Durazno en cubitos 200 g drenado,Wasil,1039.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
"Lentejas Wasil Caja 380 g, Listas para servir",Wasil,0.0,1099.0,1249.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choritos al natural bajo en sodio 100 g drenado,Robinson Crusoe,0.0,1349.0,1749.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Porotos rojos Wasil listo para servir 380 g,Wasil,0.0,1099.0,1249.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Duraznos en cubitos 380 g,Regimel,979.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Surtido de mariscos en aceite 213 g drenado,Cuisine & Co,2689.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Garbanzos listos 390 g,Iansa Agro,0.0,1239.0,0.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Atún en lomitos con salsa de tomate 110 g drenado,Robinson Crusoe,0.0,1299.0,1599.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Durazno mitades 340 g drenado,Cuisine & Co,1199.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choclo Wasil 340 g,Wasil,1139.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Surtido de mariscos en agua 213 g drenado,Cuisine & Co,2689.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choclito cócktail 230 g drenado,Cuisine & Co,0.0,1099.0,1289.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choritos ahumados 100 g drenado,Cuisine & Co,1459.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choritos en aceite Maxima 100 g drenado,Máxima MP,999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
"Mix de frutas durazno, pera y cerezas 240 g",Cuisine & Co,2069.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Compota pera 90 g,Watt'S,0.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,0,2
Choritos al natural 100 g drenado,Cuisine & Co,1459.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choritos en aceite 213 g drenado,Cuisine & Co,2499.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Duraznos en cubos 240 g,Cuisine & Co,2069.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Arvejas 170 g drenado,Cuisine & Co,499.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Duraznos mitades 822 g,Aconcagua,2179.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Porotos Granados Wasil 380 g,Wasil,0.0,1749.0,2179.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Crema Nestlé light tarro 157 g,Nestlé,1389.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Crema batida de coco libre de gluten y lactosa 400 ml,Samui,2199.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choritos al natural Maxima 100 g drenado,Máxima MP,0.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,0,2
Choritos salsa picante 100 g drenado,Cuisine & Co,1429.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Surtido de mariscos en agua 100 g drenado,Cuisine & Co,0.0,1191.0,1489.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Cocktail de frutas 340 g drenado,Cuisine & Co,1729.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Surtido de mariscos 200 g drenado,Robinson Crusoe,3769.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Compota Vivo Frut naranja y zanahoria 120 gr,Vivo,729.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Choritos en aceite 100 g drenado,Robinson Crusoe,0.0,1349.0,1749.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Champiñones laminados 400 g,Esmeralda,1769.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,2
Pimiento California 220 g drenado,Casa Verde,1599.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Carbonada Wasil 380 g,Wasil,0.0,1749.0,2179.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Piñas en rodajas 490 g drenado,Cuisine & Co,1899.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Surtido de mariscos en aceite 100 g drenado,Cuisine & Co,0.0,1191.0,1489.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Palmitos enteros 220 g drenado,Esmeralda,2849.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Duraznos en trocitos 250 g drenado,Cuisine & Co,939.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Lentejas con chorizo 380 g,Wasil,0.0,1749.0,2179.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Corazón de Palmito entero 220 g drenado,Cuisine & Co,2649.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Espárragos verdes 425 g,Esmeralda,2719.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Crema de zapallo 380 g,Wasil,1689.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Crema Lista Maggi De la Huerta Champiñones a las finas hierbas 250g,Maggi,1699.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Surtido de mariscos en aceite 200 g drenado 425 g neto,Robinson Crusoe,3769.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Sardinas en aceite de oliva 88 g drenado,Vigilante,1899.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Corazones de Alcachofas 400 g,Esmeralda,2999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
"Alimento de coco condensado Samui, 320 g",Samui,2199.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Cocktail de frutas 480 g drenado,Cuisine & Co,0.0,1999.0,2419.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Crema de leche 170 g,Bella Holandesa,829.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Duraznos mitades 425 g,Aconcagua,1479.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Piñas en trocitos y almíbar lata 565 g,Esmeralda,2069.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
"Surtido de mariscos natural Máxima, 100 g drenado",Máxima MP,1299.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
"Compota manzana, pera, espinaca y zapallo italiano 90 g",Cuisine & Co,489.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Atún desmenuzado en agua 104 g drenado,Esmeralda,769.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Duraznos trocitos 230 g drenado,Aconcagua,1479.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
"Tomaticán Wasil 380 g, Comida Lista",Wasil,0.0,1749.0,2179.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Compota plátano y yoghurt 90 g,Cuisine & Co,489.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Crema Lista Tomate Albahaca 250 g,Maggi,1699.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Espárragos 100 g,Casa Verde,1799.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Cerezas marrasquino rojas 140 g,Perelló,2379.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Choritos al natural 100 g drenado,Angelmo,1189.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Piñas en rodajas y almíbar lata 567 g,Esmeralda,2069.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Atún lomitos en aceite 220 g drenado,Cuisine & Co,1999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Champiñones enteros 400 g,Esmeralda,1769.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Choritos al natural 100 g drenado 190 g neto,San José,1649.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
"Durazno Wasil 265 g drenado, 500 g neto, En cubitos, Listos para servir, Tetra",Wasil,1119.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Porotos negros listos 390 g,Iansa Agro,0.0,1239.0,0.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
"Compota manzana, zapallo y plátano 90 g",Cuisine & Co,489.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Crema de espinaca lista 390 g,Iansa Agro,1879.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Choclo dulce 140 g drenado,Cuisine & Co,899.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Lentejas listas 390 g,Iansa Agro,0.0,1239.0,0.0,1,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Choritos en aceite 190 g drenado,Robinson Crusoe,1799.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,3
Choritos en agua 100 g drenado,Robinson Crusoe,1749.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Paté de ternera 100 g,Castillo,1199.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Cholgas en aceite 100 g drenado,Cuisine & Co,2059.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Alimento de coco evaporado libre de gluten y lactosa 360 ml,Samui,1999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Arvejas Finas Wasil 170 g drenado,Wasil,719.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Sardinas en aceite 90 g drenado,San José,869.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Alimento de coco 400 ml,Exotic Food,1799.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Surtido de mariscos al agua 100 g drenado,Robinson Crusoe,2049.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Duraznos cubitos 590 g,Aconcagua,1839.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Garbanzos con espinaca listos 390 g,Iansa Agro,2129.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Jibia en agua 200 g drenados,Robinson Crusoe,3689.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Choritos en aceite 100 g drenado 190 g neto,Robinson Crusoe,1749.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Choritos al natural 213 g drenado,San José,3049.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Palmitos corte spaghetti 220 g drenado,Cuisine & Co,2629.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Choritos en aceite 110 g drenado 190 g neto,San José,1649.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Duraznos mitades 590 g,Aconcagua,1839.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Surtido Caldillo al natural lata 213 g drenado,Angelmo,2629.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Choritos en aceite lata 213 g drenado,San José,3049.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Chorito al natural bajo en sodio 190 g neto,San José,0.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,0,4
Choritos lata 200 g drenado,Robinson Crusoe,3569.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Surtido de Mariscos al aceite Maxima 100 g drenado,Máxima MP,1299.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Atún lomitos en agua 220 g drenado,Cuisine & Co,1999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Choritos en aceite 200 g drenado,Robinson Crusoe,3569.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Porotos blancos listos 390 g,Iansa Agro,1239.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Cholgas al natural 100 g drenado,Cuisine & Co,2059.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Jurel al natural reducido en sodio 300 g drenado,San José,2049.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Salmón lata al natural 100 g drenado,Cuisine & Co,2999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Pimiento morrón netero 185 g,Deyco,1479.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Crema de lentejas receta casera 380 g,Wasil,1689.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Atún desmenuzado al agua Máxima 170 g,Máxima MP,599.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Salmón lata en aceite 100 g drenado,Cuisine & Co,2999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Surtido de caldillo 116 g drenado,San José,1929.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Leche azucarada 397 g,Marbella,1119.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Choritos Aceite Angelmo 213 Gr Dr,Angelmo,2679.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
"Choritos al Natural Angelmo Lata, 213 g, Drenado",Angelmo,2679.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Choritos en aceite 104 g drenado,Angelmo,1389.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Crema de tomates receta casera 380 g,Wasil,1689.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Cup durazno cubo 452 g,Aconcagua,2669.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Cup pera cubo 452 g,Aconcagua,2669.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Picadillo de marisco 213 g drenado,Angelmo,1999.0,0.0,0.0,0,despensa,conservas,2022-07-16 20:20:00.576384,1 un,1,4
Harina con polvos de hornear 1 kg,Mont Blanc,1149.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina sin polvos de hornear 1 kg,Mont Blanc,1149.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Sémola trigo candeal 500 g,Carozzi,1249.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina integral 1 kg,Selecta,1539.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Levadura seca 10 g,Collico,239.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina con polvos de hornear 1 kg,Selecta,1469.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Polvo de hornear Imperial Lata 200g,Imperial,2199.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Sémola 100% trigo 250 g,Lucchetti,649.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Almidón de maíz caja 250 g,Maizena,3049.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina envase papel 1 kg,Collico,1459.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina sin polvos de hornear 1 kg,Selecta,1469.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina sin polvos de hornear 3 kg,Selecta,4129.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Chuño Martini 250 g,Martini,799.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina de Maíz blanca precocida 1 Kg,Gran Arepa,2579.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina especial repostería 650 g,Selecta,1519.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Pack 10 un. Levadura seca 10 g,Collico,2290.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Almidón de maíz sachet 100 g,Dropa,1949.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina con polvos de hornear 1 kg,Cuisine & Co,1109.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina extra fina 100% natural precocida 1 kg,Doñarepa,2279.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina de maíz amarillo extra fina 1 kg,Doñarepa,2389.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina tostada 500 g,Oso,1069.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina de arroz 500 g,Tucapel,1069.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina de fuerza 1 kg,Cuisine & Co,0.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,0,1
"Harina Mi Tierra 400 g, de linaza",Mi Tierra,1739.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina multipropósito sin gluten 500 g,Orgran,3299.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Polenta doypack 250 g,Carozzi,859.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina de maíz 1 kg,Selecta,3349.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
"Harina de coco Mi Tierra, 400 g",Mi Tierra,2259.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
"Harina de quinoa Mi Tierra 400 g, Sin gluten",Mi Tierra,2929.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina de Maíz blanca PAN 1 kg,P.A.N.,2450.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Sémola trigo candeal 250 g,Carozzi,829.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Levadura nutricional Manare 100 g,Manare,6490.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina de Maíz amarillo 1 kg,P.A.N.,2450.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina almendra 453 g,Bob'S Red Mill,12999.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina almendra natural 453 g,Bob'S Red Mill,12999.0,0.0,0.0,0,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Harina de fuerza 1 kg,Collico,0.0,1299.0,1529.0,1,despensa,harina-y-complementos,2022-07-16 20:20:00.576384,1 un,1,1
Mayonesa 789 g,Kraft,0.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,0,1
Mayonesa regular doypack 930 g,Hellmann'S,0.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,0,1
Ketchup regular doypack 1000 g,Hellmann'S,0.0,2399.0,2639.0,1,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mayonesa 394 g,Kraft,2799.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mayonesa 850 g,Kraft,3779.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mostaza 1 kg,Cuisine & Co,1789.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Ketchup 1 kg,Cuisine & Co,2219.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Ketchup regular doypack 500 g,Hellmann'S,0.0,1550.0,1919.0,1,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Ketchup 397 g,Heinz,0.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,0,1
Salsa de Soya 500 cc,Gourmet,2469.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Ketchup regular doypack 1000 g,JB,2149.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mostaza 900 g,Don Juan,1559.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mayonesa americana 895 g,Cuisine & Co,3299.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mayonesa Supreme Artesana 380 g,Hellmann'S Supreme,0.0,2389.0,2939.0,1,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mayonesa regular doypack 744 g,Hellmann'S,0.0,2590.0,3329.0,1,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Salsa soya 500 ml,Cuisine & Co,0.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,0,1
Mostaza 500 g,Cuisine & Co,0.0,899.0,1119.0,1,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mostaza 240 g,Cuisine & Co,889.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
Mayonesa 350 g,Kraft,2299.0,0.0,0.0,0,despensa,aderezos-y-salsas,2022-07-16 20:20:00.576384,1 un,1,1
